node id,name,parent node id,node type,node class,parent relation,context,identifier,description
JAVA:748,rollback,JAVA:973,concept,concept,subconcept of,Java Git Version Control,,rollback: Java Git Version Control: Web programming
JAVA:749,rovio,JAVA:318,concept,concept,subconcept of,Google Appengine,,rovio: Google Appengine: Web programming
JAVA:750,row value constructor,JAVA:357,concept,concept,subconcept of,Java Hibernate,,row value constructor: Java Hibernate: Web programming
JAVA:751,Ruby,JAVA:681,concept,concept,subconcept of,Java software programming,,Ruby: Java software programming: Web programming
JAVA:752,Ruby,JAVA:388,concept,concept,subconcept of,Java software programming,,Ruby: Java software programming: Web programming
JAVA:753,Ruby,JAVA:903,concept,concept,subconcept of,Java software programming,,Ruby: Java software programming: Web programming
JAVA:754,Runnable,JAVA:904,concept,concept,subconcept of,Java software programming,,Runnable: Java software programming: Web programming
JAVA:755,Runnable State,JAVA:907,concept,concept,subconcept of,Java software programming,,Runnable State: Java software programming: Web programming
JAVA:756,SaaS,JAVA:127,concept,concept,subconcept of,Java software programming,,SaaS: Java software programming: Web programming
JAVA:757,safety limits,JAVA:712,concept,concept,subconcept of,Google Appengine,,safety limits: Google Appengine: Web programming
JAVA:758,Salesforce.com,JAVA:273,concept,concept,related,Java software programming,,Salesforce.com: Java software programming: Web programming
JAVA:759,Salesforce.com,JAVA:756,concept,concept,subconcept of,Java software programming,,Salesforce.com: Java software programming: Web programming
JAVA:760,Sar,JAVA:432,concept,concept,subconcept of,Java software programming,,Sar: Java software programming: Web programming
JAVA:761,Sar,JAVA:205,concept,concept,related,Java software programming,,Sar: Java software programming: Web programming
JAVA:762,Scala,JAVA:280,concept,concept,subconcept of,Java software programming,,Scala: Java software programming: Web programming
JAVA:763,Scala,JAVA:512,concept,concept,subconcept of,Java software programming,,Scala: Java software programming: Web programming
JAVA:764,Scale Out,JAVA:947,concept,concept,related,Java software programming,,Scale Out: Java software programming: Web programming
JAVA:765,Scale Up,JAVA:947,concept,concept,related,Java software programming,,Scale Up: Java software programming: Web programming
JAVA:766,Scheduled Thread Pool,JAVA:910,concept,concept,subconcept of,Java software programming,,Scheduled Thread Pool: Java software programming: Web programming
JAVA:767,Schema Generator,JAVA:459,concept,concept,related,Java software programming,,Schema Generator: Java software programming: Web programming
JAVA:768,Schema Generator,JAVA:986,concept,concept,related,Java software programming,,Schema Generator: Java software programming: Web programming
JAVA:769,Schemagen,JAVA:966,concept,concept,subconcept of,Java software programming,,Schemagen: Java software programming: Web programming
JAVA:770,Schemagen,JAVA:767,concept,concept,same as,Java software programming,,Schemagen: Java software programming: Web programming
JAVA:771,schemaless datastore,JAVA:191,concept,concept,subconcept of,Google Appengine,,schemaless datastore: Google Appengine: Web programming
JAVA:772,Scheme,JAVA:280,concept,concept,subconcept of,Java software programming,,Scheme: Java software programming: Web programming
JAVA:773,SCM,JAVA:557,concept,concept,subconcept of,Java software programming,,SCM: Java software programming: Web programming
JAVA:774,Scrum,JAVA:11,concept,concept,subconcept of,Java software programming,,Scrum: Java software programming: Web programming
JAVA:775,SDLC,JAVA:828,concept,concept,subconcept of,Java software programming,,SDLC: Java software programming: Web programming
JAVA:776,Search,JAVA:618,concept,concept,subconcept of,Java software programming,,Search: Java software programming: Web programming
JAVA:777,Search Algorithms,JAVA:776,concept,concept,subconcept of,Java software programming,,Search Algorithms: Java software programming: Web programming
JAVA:778,Security,JAVA:957,concept,concept,subconcept of,Java software programming,,Security: Java software programming: Web programming
JAVA:779,Security Certificate,JAVA:517,concept,concept,related,Java software programming,,Security Certificate: Java software programming: Web programming
JAVA:780,Select,JAVA:842,concept,concept,subconcept of,Java software programming,,Select: Java software programming: Web programming
JAVA:781,Selection Sort,JAVA:832,concept,concept,subconcept of,Java software programming,,Selection Sort: Java software programming: Web programming
JAVA:782,Self Balancing Binary Search Tree,JAVA:83,concept,concept,subconcept of,Java software programming,,Self Balancing Binary Search Tree: Java software programming: Web programming
JAVA:783,Self Service Provisioning,JAVA:127,concept,concept,subconcept of,Java software programming,,Self Service Provisioning: Java software programming: Web programming
JAVA:784,Semaphore,JAVA:875,concept,concept,subconcept of,Java software programming,,Semaphore: Java software programming: Web programming
JAVA:785,Sender,JAVA:708,concept,concept,subconcept of,Java software programming,,Sender: Java software programming: Web programming
JAVA:786,Sequence Diagram,JAVA:402,concept,concept,subconcept of,Java software programming,,Sequence Diagram: Java software programming: Web programming
JAVA:787,sequence generator,JAVA:353,concept,concept,subconcept of,Java Hibernate,,sequence generator: Java Hibernate: Web programming
JAVA:788,Sequences,JAVA:624,concept,concept,same as,Java software programming,,Sequences: Java software programming: Web programming
JAVA:789,Serial GC,JAVA:283,concept,concept,subconcept of,Java software programming,,Serial GC: Java software programming: Web programming
JAVA:790,Serializable,JAVA:729,concept,concept,subconcept of,Java software programming,,Serializable: Java software programming: Web programming
JAVA:791,Serialization,JAVA:794,concept,concept,related,Java software programming,,Serialization: Java software programming: Web programming
JAVA:792,Serialver,JAVA:794,concept,concept,related,Java software programming,,Serialver: Java software programming: Web programming
JAVA:793,Serialver,JAVA:740,concept,concept,subconcept of,Java software programming,,Serialver: Java software programming: Web programming
JAVA:794,SerialVersionUID,JAVA:790,concept,concept,related,Java software programming,,SerialVersionUID: Java software programming: Web programming
JAVA:795,servertool,JAVA:619,concept,concept,related,Java software programming,,servertool: Java software programming: Web programming
JAVA:796,servertool,JAVA:740,concept,concept,subconcept of,Java software programming,,servertool: Java software programming: Web programming
JAVA:797,servertool,JAVA:377,concept,concept,related,Java software programming,,servertool: Java software programming: Web programming
JAVA:798,Servlet,JAVA:369,concept,concept,subconcept of,Java software programming,,Servlet: Java software programming: Web programming
JAVA:799,Servlet,JAVA:958,concept,concept,subconcept of,Java software programming,,Servlet: Java software programming: Web programming
JAVA:800,Servlet Container,JAVA:163,concept,concept,subconcept of,Java software programming,,Servlet Container: Java software programming: Web programming
JAVA:801,Session Beans,JAVA:240,concept,concept,subconcept of,Java software programming,,Session Beans: Java software programming: Web programming
JAVA:802,session close,JAVA:359,concept,concept,subconcept of,Java Hibernate,,session close: Java Hibernate: Web programming
JAVA:803,Session Facade Design Pattern,JAVA:853,concept,concept,related,Java software programming,,Session Facade Design Pattern: Java software programming: Web programming
JAVA:804,Session Facade Design Pattern,JAVA:854,concept,concept,related,Java software programming,,Session Facade Design Pattern: Java software programming: Web programming
JAVA:805,session flush,JAVA:359,concept,concept,subconcept of,Java Hibernate,,session flush: Java Hibernate: Web programming
JAVA:806,session in view,JAVA:520,concept,concept,subconcept of,Java Hibernate,,session in view: Java Hibernate: Web programming
JAVA:807,session open,JAVA:359,concept,concept,subconcept of,Java Hibernate,,session open: Java Hibernate: Web programming
JAVA:808,Set,JAVA:937,concept,concept,subconcept of,Java software programming,,Set: Java software programming: Web programming
JAVA:809,set collection,JAVA:131,concept,concept,subconcept of,Java Hibernate,,set collection: Java Hibernate: Web programming
JAVA:810,Shared Memory,JAVA:568,concept,concept,related,Java software programming,,Shared Memory: Java software programming: Web programming
JAVA:811,show_sql,JAVA:346,concept,concept,subconcept of,Java Hibernate,,show_sql: Java Hibernate: Web programming
JAVA:812,shutdown,JAVA:400,concept,concept,subconcept of,Google Appengine,,shutdown: Google Appengine: Web programming
JAVA:813,Simplicity,JAVA:211,concept,concept,subconcept of,Java software programming,,Simplicity: Java software programming: Web programming
JAVA:814,Single Dimensional Array,JAVA:54,concept,concept,subconcept of,Java software programming,,Single Dimensional Array: Java software programming: Web programming
JAVA:815,Single Responsibility,JAVA:830,concept,concept,subconcept of,Java software programming,,Single Responsibility: Java software programming: Web programming
JAVA:816,single table inheritance,JAVA:628,concept,concept,subconcept of,Java Hibernate,,single table inheritance: Java Hibernate: Web programming
JAVA:817,Single Thread Executor,JAVA:910,concept,concept,subconcept of,Java software programming,,Single Thread Executor: Java software programming: Web programming
JAVA:818,Singleton,JAVA:212,concept,concept,subconcept of,Java software programming,,Singleton: Java software programming: Web programming
JAVA:819,site,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,site: Maven Java Programming: Web programming
JAVA:820,site-deploy,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,site-deploy: Maven Java Programming: Web programming
JAVA:821,Skeleton Class,JAVA:741,concept,concept,related,Java software programming,,Skeleton Class: Java software programming: Web programming
JAVA:822,snapchat,JAVA:318,concept,concept,subconcept of,Google Appengine,,snapchat: Google Appengine: Web programming
JAVA:823,SOA,JAVA:53,concept,concept,subconcept of,Java software programming,,SOA: Java software programming: Web programming
JAVA:824,SOAP,JAVA:967,concept,concept,subconcept of,Java software programming,,SOAP: Java software programming: Web programming
JAVA:825,Soft Reference,JAVA:719,concept,concept,subconcept of,Java software programming,,Soft Reference: Java software programming: Web programming
JAVA:826,Software Bug,JAVA:829,concept,concept,subconcept of,Java software programming,,Software Bug: Java software programming: Web programming
JAVA:827,Software Development,JAVA:828,concept,concept,subconcept of,Java software programming,,Software Development: Java software programming: Web programming
JAVA:828,Software Engineering,JAVA:440,concept,concept,subconcept of,Java software programming,,Software Engineering: Java software programming: Web programming
JAVA:829,Software Testing,JAVA:440,concept,concept,subconcept of,Java software programming,,Software Testing: Java software programming: Web programming
JAVA:830,SOLID Principle,JAVA:213,concept,concept,subconcept of,Java software programming,,SOLID Principle: Java software programming: Web programming
JAVA:831,Sort,JAVA:618,concept,concept,subconcept of,Java software programming,,Sort: Java software programming: Web programming
JAVA:832,Sort Algorithms,JAVA:831,concept,concept,subconcept of,Java software programming,,Sort Algorithms: Java software programming: Web programming
JAVA:833,Sorted Set,JAVA:808,concept,concept,subconcept of,Java software programming,,Sorted Set: Java software programming: Web programming
JAVA:834,Specification,JAVA:415,concept,concept,subconcept of,Java software programming,,Specification: Java software programming: Web programming
JAVA:835,Spring Batch,JAVA:836,concept,concept,subconcept of,Java software programming,,Spring Batch: Java software programming: Web programming
JAVA:836,Spring Framework,JAVA:199,concept,concept,related,Java software programming,,Spring Framework: Java software programming: Web programming
JAVA:837,Spring Framework,JAVA:275,concept,concept,subconcept of,Java software programming,,Spring Framework: Java software programming: Web programming
JAVA:838,Spring Framework,JAVA:56,concept,concept,related,Java software programming,,Spring Framework: Java software programming: Web programming
JAVA:839,Spring JDBC Template,JAVA:836,concept,concept,subconcept of,Java software programming,,Spring JDBC Template: Java software programming: Web programming
JAVA:840,Spring MVC,JAVA:836,concept,concept,subconcept of,Java software programming,,Spring MVC: Java software programming: Web programming
JAVA:841,SQL,JAVA:185,concept,concept,subconcept of,Java software programming,,SQL: Java software programming: Web programming
JAVA:842,SQL Query,JAVA:841,concept,concept,subconcept of,Java software programming,,SQL Query: Java software programming: Web programming
JAVA:843,Stable Abstraction,JAVA:634,concept,concept,subconcept of,Java software programming,,Stable Abstraction: Java software programming: Web programming
JAVA:844,Stable Dependency,JAVA:634,concept,concept,subconcept of,Java software programming,,Stable Dependency: Java software programming: Web programming
JAVA:845,Stack,JAVA:624,concept,concept,subconcept of,Java software programming,,Stack: Java software programming: Web programming
JAVA:846,Stack,JAVA:566,concept,concept,subconcept of,Java software programming,,Stack: Java software programming: Web programming
JAVA:847,Stack Trace,JAVA:496,concept,concept,related,Java software programming,,Stack Trace: Java software programming: Web programming
JAVA:848,StackOverflowError,JAVA:845,concept,concept,related,Java software programming,,StackOverflowError: Java software programming: Web programming
JAVA:849,Stamp Coupling,JAVA:542,concept,concept,subconcept of,Java software programming,,Stamp Coupling: Java software programming: Web programming
JAVA:850,startup,JAVA:400,concept,concept,subconcept of,Google Appengine,,startup: Google Appengine: Web programming
JAVA:851,Starvation,JAVA:170,concept,concept,subconcept of,Java software programming,,Starvation: Java software programming: Web programming
JAVA:852,State,JAVA:386,concept,concept,related,Java software programming,,State: Java software programming: Web programming
JAVA:853,Stateful Session Beans,JAVA:801,concept,concept,subconcept of,Java software programming,,Stateful Session Beans: Java software programming: Web programming
JAVA:854,Stateless Session Beans,JAVA:801,concept,concept,subconcept of,Java software programming,,Stateless Session Beans: Java software programming: Web programming
JAVA:855,Statemachine Diagram,JAVA:78,concept,concept,subconcept of,Java software programming,,Statemachine Diagram: Java software programming: Web programming
JAVA:856,Static,JAVA:581,concept,concept,subconcept of,Java software programming,,Static: Java software programming: Web programming
JAVA:857,Static Collection,JAVA:54,concept,concept,related,Java software programming,,Static Collection: Java software programming: Web programming
JAVA:858,Static Collection,JAVA:532,concept,concept,related,Java software programming,,Static Collection: Java software programming: Web programming
JAVA:859,Structural Diagram,JAVA:932,concept,concept,subconcept of,Java software programming,,Structural Diagram: Java software programming: Web programming
JAVA:860,Stubs,JAVA:741,concept,concept,subconcept of,Java software programming,,Stubs: Java software programming: Web programming
JAVA:861,Subclass,JAVA:284,concept,concept,subconcept of,Java software programming,,Subclass: Java software programming: Web programming
JAVA:862,subquery,JAVA:368,concept,concept,subconcept of,Java Hibernate,,subquery: Java Hibernate: Web programming
JAVA:863,Subscriber,JAVA:917,concept,concept,subconcept of,Java software programming,,Subscriber: Java software programming: Web programming
JAVA:864,subversion,JAVA:944,concept,concept,subconcept of,Subversion,,subversion: Subversion: Web programming
JAVA:865,subversion repository,JAVA:864,concept,concept,subconcept of,Subversion,,subversion repository: Subversion: Web programming
JAVA:866,Superclass,JAVA:284,concept,concept,subconcept of,Java software programming,,Superclass: Java software programming: Web programming
JAVA:867,surefire maven plugin,JAVA:661,concept,concept,subconcept of,Maven Java Programming,,surefire maven plugin: Maven Java Programming: Web programming
JAVA:868,Survivor Generation,JAVA:286,concept,concept,subconcept of,Java software programming,,Survivor Generation: Java software programming: Web programming
JAVA:869,SVN,JAVA:944,concept,concept,subconcept of,Java software programming,,SVN: Java software programming: Web programming
JAVA:870,svn checkout,JAVA:973,concept,concept,subconcept of,Subversion,,svn checkout: Subversion: Web programming
JAVA:871,svn client,JAVA:872,concept,concept,subconcept of,Subversion,,svn client: Subversion: Web programming
JAVA:872,svn tools,JAVA:864,concept,concept,subconcept of,Subversion,,svn tools: Subversion: Web programming
JAVA:873,svnadmin,JAVA:872,concept,concept,subconcept of,Subversion,,svnadmin: Subversion: Web programming
JAVA:874,svnlook,JAVA:872,concept,concept,subconcept of,Subversion,,svnlook: Subversion: Web programming
JAVA:875,Synchronization,JAVA:591,concept,concept,subconcept of,Java software programming,,Synchronization: Java software programming: Web programming
JAVA:876,Synchronized,JAVA:333,concept,concept,related,Java software programming,,Synchronized: Java software programming: Web programming
JAVA:877,Synchronized,JAVA:943,concept,concept,related,Java software programming,,Synchronized: Java software programming: Web programming
JAVA:878,table generator,JAVA:353,concept,concept,subconcept of,Java Hibernate,,table generator: Java Hibernate: Web programming
JAVA:879,table per class,JAVA:628,concept,concept,subconcept of,Java Hibernate,,table per class: Java Hibernate: Web programming
JAVA:880,table per concrete class,JAVA:628,concept,concept,subconcept of,Java Hibernate,,table per concrete class: Java Hibernate: Web programming
JAVA:881,tags,JAVA:864,concept,concept,subconcept of,Subversion,,tags: Subversion: Web programming
JAVA:882,Task Queue,JAVA:910,concept,concept,subconcept of,Java software programming,,Task Queue: Java software programming: Web programming
JAVA:883,task queue,JAVA:40,concept,concept,subconcept of,Google Appengine,,task queue: Google Appengine: Web programming
JAVA:884,Tcl,JAVA:681,concept,concept,subconcept of,Java software programming,,Tcl: Java software programming: Web programming
JAVA:885,Tenured Generation,JAVA:286,concept,concept,subconcept of,Java software programming,,Tenured Generation: Java software programming: Web programming
JAVA:886,Terminated,JAVA:907,concept,concept,subconcept of,Java software programming,,Terminated: Java software programming: Web programming
JAVA:887,test,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,test: Maven Java Programming: Web programming
JAVA:888,Test Case,JAVA:898,concept,concept,subconcept of,Java software programming,,Test Case: Java software programming: Web programming
JAVA:889,Test Case Setup,JAVA:504,concept,concept,subconcept of,Java software programming,,Test Case Setup: Java software programming: Web programming
JAVA:890,Test Case TearDown,JAVA:504,concept,concept,subconcept of,Java software programming,,Test Case TearDown: Java software programming: Web programming
JAVA:891,Test Dependency,JAVA:203,concept,concept,subconcept of,Maven Java Programming,,Test Dependency: Maven Java Programming: Web programming
JAVA:892,Test Driven Development,JAVA:935,concept,concept,subconcept of,Java software programming,,Test Driven Development: Java software programming: Web programming
JAVA:893,Test Driven Development,JAVA:79,concept,concept,subconcept of,Java software programming,,Test Driven Development: Java software programming: Web programming
JAVA:894,Test NG,JAVA:935,concept,concept,subconcept of,Java software programming,,Test NG: Java software programming: Web programming
JAVA:895,Test Plan,JAVA:902,concept,concept,subconcept of,Java software programming,,Test Plan: Java software programming: Web programming
JAVA:896,Test Result,JAVA:902,concept,concept,subconcept of,Java software programming,,Test Result: Java software programming: Web programming
JAVA:897,Test Runner,JAVA:504,concept,concept,subconcept of,Java software programming,,Test Runner: Java software programming: Web programming
JAVA:898,Test Scenario,JAVA:902,concept,concept,subconcept of,Java software programming,,Test Scenario: Java software programming: Web programming
JAVA:899,Test Suite,JAVA:935,concept,concept,subconcept of,Java software programming,,Test Suite: Java software programming: Web programming
JAVA:900,Testing,JAVA:827,concept,concept,subconcept of,Java software programming,,Testing: Java software programming: Web programming
JAVA:901,Testing,JAVA:705,concept,concept,related,Java software programming,,Testing: Java software programming: Web programming
JAVA:902,Testing Process,JAVA:829,concept,concept,subconcept of,Java software programming,,Testing Process: Java software programming: Web programming
JAVA:903,Third Generation Language,JAVA:681,concept,concept,subconcept of,Java software programming,,Third Generation Language: Java software programming: Web programming
JAVA:904,Thread,JAVA:591,concept,concept,subconcept of,Java software programming,,Thread: Java software programming: Web programming
JAVA:905,Thread,JAVA:525,concept,concept,same as,Java software programming,,Thread: Java software programming: Web programming
JAVA:906,Thread Dump,JAVA:253,concept,concept,subconcept of,Java software programming,,Thread Dump: Java software programming: Web programming
JAVA:907,Thread Lifecycle,JAVA:904,concept,concept,subconcept of,Java software programming,,Thread Lifecycle: Java software programming: Web programming
JAVA:908,Thread Local Storage,JAVA:566,concept,concept,subconcept of,Java software programming,,Thread Local Storage: Java software programming: Web programming
JAVA:909,Thread Operations,JAVA:904,concept,concept,subconcept of,Java software programming,,Thread Operations: Java software programming: Web programming
JAVA:910,Thread Pool,JAVA:591,concept,concept,subconcept of,Java software programming,,Thread Pool: Java software programming: Web programming
JAVA:911,Thread Priority,JAVA:904,concept,concept,subconcept of,Java software programming,,Thread Priority: Java software programming: Web programming
JAVA:912,Thread Safety,JAVA:943,concept,concept,related,Java software programming,,Thread Safety: Java software programming: Web programming
JAVA:913,Timed Waiting,JAVA:907,concept,concept,subconcept of,Java software programming,,Timed Waiting: Java software programming: Web programming
JAVA:914,Timer Task,JAVA:904,concept,concept,subconcept of,Java software programming,,Timer Task: Java software programming: Web programming
JAVA:915,Timing Diagram,JAVA:402,concept,concept,subconcept of,Java software programming,,Timing Diagram: Java software programming: Web programming
JAVA:916,Tomcat,JAVA:963,concept,concept,subconcept of,Java software programming,,Tomcat: Java software programming: Web programming
JAVA:917,Topic,JAVA:475,concept,concept,subconcept of,Java software programming,,Topic: Java software programming: Web programming
JAVA:918,TopLink,JAVA:625,concept,concept,subconcept of,Java software programming,,TopLink: Java software programming: Web programming
JAVA:919,traffic splitting,JAVA:30,concept,concept,subconcept of,Google Appengine,,traffic splitting: Google Appengine: Web programming
JAVA:920,Transaction,JAVA:167,concept,concept,related,Java software programming,,Transaction: Java software programming: Web programming
JAVA:921,Transaction Isolation Level,JAVA:167,concept,concept,related,Java software programming,,Transaction Isolation Level: Java software programming: Web programming
JAVA:922,transactions,JAVA:191,concept,concept,subconcept of,Google Appengine,,transactions: Google Appengine: Web programming
JAVA:923,transient fields,JAVA:354,concept,concept,subconcept of,Java Hibernate,,transient fields: Java Hibernate: Web programming
JAVA:924,transient objects,JAVA:344,concept,concept,subconcept of,Java Hibernate,,transient objects: Java Hibernate: Web programming
JAVA:925,Tree Set,JAVA:833,concept,concept,subconcept of,Java software programming,,Tree Set: Java software programming: Web programming
JAVA:926,Trie,JAVA:777,concept,concept,subconcept of,Java software programming,,Trie: Java software programming: Web programming
JAVA:927,Troubleshooting Tools,JAVA:467,concept,concept,subconcept of,Java software programming,,Troubleshooting Tools: Java software programming: Web programming
JAVA:928,trunk,JAVA:864,concept,concept,subconcept of,Subversion,,trunk: Subversion: Web programming
JAVA:929,Try Catch,JAVA:253,concept,concept,subconcept of,Java software programming,,Try Catch: Java software programming: Web programming
JAVA:930,Types of Testing,JAVA:829,concept,concept,subconcept of,Java software programming,,Types of Testing: Java software programming: Web programming
JAVA:931,UML,JAVA:440,concept,concept,subconcept of,Java software programming,,UML: Java software programming: Web programming
JAVA:932,UML Diagram,JAVA:931,concept,concept,subconcept of,Java software programming,,UML Diagram: Java software programming: Web programming
JAVA:933,unidirectional association,JAVA:59,concept,concept,subconcept of,Java Hibernate,,unidirectional association: Java Hibernate: Web programming
JAVA:934,Unit Test Case,JAVA:935,concept,concept,subconcept of,Java software programming,,Unit Test Case: Java software programming: Web programming
JAVA:935,Unit Testing,JAVA:900,concept,concept,subconcept of,Java software programming,,Unit Testing: Java software programming: Web programming
JAVA:936,Unit Testing,JAVA:930,concept,concept,subconcept of,Java software programming,,Unit Testing: Java software programming: Web programming
JAVA:937,Unordered Collection,JAVA:187,concept,concept,subconcept of,Java software programming,,Unordered Collection: Java software programming: Web programming
JAVA:938,Update,JAVA:842,concept,concept,subconcept of,Java software programming,,Update: Java software programming: Web programming
JAVA:939,update,JAVA:34,concept,concept,subconcept of,Google Appengine,,update: Google Appengine: Web programming
JAVA:940,url fetch,JAVA:40,concept,concept,subconcept of,Google Appengine,,url fetch: Google Appengine: Web programming
JAVA:941,Use Case Diagram,JAVA:78,concept,concept,subconcept of,Java software programming,,Use Case Diagram: Java software programming: Web programming
JAVA:942,Utility Pricing,JAVA:646,concept,concept,subconcept of,Java software programming,,Utility Pricing: Java software programming: Web programming
JAVA:943,Vector,JAVA:532,concept,concept,subconcept of,Java software programming,,Vector: Java software programming: Web programming
JAVA:944,Version Control,JAVA:827,concept,concept,subconcept of,Java software programming,,Version Control: Java software programming: Web programming
JAVA:945,Vertical Scaling,JAVA:765,concept,concept,subconcept of,Java software programming,,Vertical Scaling: Java software programming: Web programming
JAVA:946,Virtual Machine,JAVA:506,concept,concept,subconcept of,Java software programming,,Virtual Machine: Java software programming: Web programming
JAVA:947,Virtualization,JAVA:241,concept,concept,related,Java software programming,,Virtualization: Java software programming: Web programming
JAVA:948,VMWare,JAVA:372,concept,concept,subconcept of,Java software programming,,VMWare: Java software programming: Web programming
JAVA:949,Volatile,JAVA:566,concept,concept,subconcept of,Java software programming,,Volatile: Java software programming: Web programming
JAVA:950,Volatile,JAVA:565,concept,concept,related,Java software programming,,Volatile: Java software programming: Web programming
JAVA:951,Wait,JAVA:909,concept,concept,subconcept of,Java software programming,,Wait: Java software programming: Web programming
JAVA:952,Waiting,JAVA:907,concept,concept,subconcept of,Java software programming,,Waiting: Java software programming: Web programming
JAVA:953,War,JAVA:432,concept,concept,subconcept of,Java software programming,,War: Java software programming: Web programming
JAVA:954,War,JAVA:205,concept,concept,related,Java software programming,,War: Java software programming: Web programming
JAVA:955,Waterfall,JAVA:775,concept,concept,subconcept of,Java software programming,,Waterfall: Java software programming: Web programming
JAVA:956,Weak Reference,JAVA:719,concept,concept,subconcept of,Java software programming,,Weak Reference: Java software programming: Web programming
JAVA:957,Web App,JAVA:959,concept,concept,subconcept of,Java software programming,,Web App: Java software programming: Web programming
JAVA:958,Web Application,JAVA:415,concept,concept,subconcept of,Java software programming,,Web Application: Java software programming: Web programming
JAVA:959,Web Application Development,JAVA:440,concept,concept,subconcept of,Java software programming,,Web Application Development: Java software programming: Web programming
JAVA:961,Web Container,JAVA:957,concept,concept,related,Java software programming,,Web Container: Java software programming: Web programming
JAVA:962,Web Container,JAVA:163,concept,concept,subconcept of,Java software programming,,Web Container: Java software programming: Web programming
JAVA:963,Web Server,JAVA:163,concept,concept,subconcept of,Java software programming,,Web Server: Java software programming: Web programming
JAVA:964,Web Server,JAVA:957,concept,concept,related,Java software programming,,Web Server: Java software programming: Web programming
JAVA:965,Web Service,JAVA:958,concept,concept,subconcept of,Java software programming,,Web Service: Java software programming: Web programming
JAVA:966,Web Service Tools,JAVA:467,concept,concept,subconcept of,Java software programming,,Web Service Tools: Java software programming: Web programming
JAVA:967,Web Services,JAVA:959,concept,concept,subconcept of,Java software programming,,Web Services: Java software programming: Web programming
JAVA:968,Weblogic,JAVA:417,concept,concept,subconcept of,Java software programming,,Weblogic: Java software programming: Web programming
JAVA:969,Websphere,JAVA:417,concept,concept,subconcept of,Java software programming,,Websphere: Java software programming: Web programming
JAVA:970,White Box Testing,JAVA:930,concept,concept,subconcept of,Java software programming,,White Box Testing: Java software programming: Web programming
JAVA:971,Whitebox Testing,JAVA:900,concept,concept,subconcept of,Java software programming,,Whitebox Testing: Java software programming: Web programming
JAVA:972,Windows Azure,JAVA:631,concept,concept,subconcept of,Java software programming,,Windows Azure: Java software programming: Web programming
JAVA:973,working copy,JAVA:288,concept,concept,subconcept of,Java Git Version Control,,working copy: Java Git Version Control: Web programming
JAVA:974,working copy,JAVA:864,concept,concept,subconcept of,Subversion,,working copy: Subversion: Web programming
JAVA:975,WSDL,JAVA:967,concept,concept,subconcept of,Java software programming,,WSDL: Java software programming: Web programming
JAVA:976,WSDL Generator,JAVA:458,concept,concept,related,Java software programming,,WSDL Generator: Java software programming: Web programming
JAVA:977,Wsgen,JAVA:966,concept,concept,subconcept of,Java software programming,,Wsgen: Java software programming: Web programming
JAVA:978,Wsgen,JAVA:976,concept,concept,same as,Java software programming,,Wsgen: Java software programming: Web programming
JAVA:979,Wsimport,JAVA:458,concept,concept,related,Java software programming,,Wsimport: Java software programming: Web programming
JAVA:980,Wsimport,JAVA:966,concept,concept,subconcept of,Java software programming,,Wsimport: Java software programming: Web programming
JAVA:981,Xjc,JAVA:966,concept,concept,subconcept of,Java software programming,,Xjc: Java software programming: Web programming
JAVA:982,XML,JAVA:681,concept,concept,subconcept of,Java software programming,,XML: Java software programming: Web programming
JAVA:983,XML Binding,JAVA:981,concept,concept,related,Java software programming,,XML Binding: Java software programming: Web programming
JAVA:984,XML Schema,JAVA:982,concept,concept,subconcept of,Java software programming,,XML Schema: Java software programming: Web programming
JAVA:985,XPath,JAVA:984,concept,concept,subconcept of,Java software programming,,XPath: Java software programming: Web programming
JAVA:986,XSD,JAVA:984,concept,concept,subconcept of,Java software programming,,XSD: Java software programming: Web programming
JAVA:987,XSL,JAVA:984,concept,concept,subconcept of,Java software programming,,XSL: Java software programming: Web programming
JAVA:988,XSLT,JAVA:984,concept,concept,subconcept of,Java software programming,,XSLT: Java software programming: Web programming
JAVA:989,Yahoo Mail,JAVA:756,concept,concept,subconcept of,Java software programming,,Yahoo Mail: Java software programming: Web programming
JAVA:990,Yield,JAVA:909,concept,concept,subconcept of,Java software programming,,Yield: Java software programming: Web programming
JAVA:991,Young Generation,JAVA:286,concept,concept,subconcept of,Java software programming,,Young Generation: Java software programming: Web programming
JAVA:992,Zoho,JAVA:756,concept,concept,subconcept of,Java software programming,,Zoho: Java software programming: Web programming
